IDTRANS,NSERIE,SERIE,NUMTIKET,NUMBARRA,NNUMBARRA,FECHA,JORNADA,CREDITO,NCREDITO,NUMCLIE,PUNTOVENTA,NPUNTOVENTA,NUMCUEN,NNUMCUEN,SERVICIO,NSERVICIO,ALMACEN,NALMACEN,CABIMPORTE,CABDESCUENTO,CABNETO,CAMARERO,NCAMARERO,MACROGRUPO,NMACROGRUPO,GRUPO,NGRUPO,FAMILIA,NFAMILIA,TIPOPRODUCTO,NTIPOPRODUCTO,PRODUCTO,NPRODUCTO,CANTIDAD,PRECIO,IVA,IMPORTE,IMPORTESINIVA,DESCUENTO,IMPORTEDESCUENTO,IMPORTESINIVADESCUENTO,ANULADA,FORMATO,NFORMATO,TIENDA,ESTABLECIMIENTO,CTACONTABLE,CECO,NIFCLIENTE,NOMBRECLIENTE,VENCIMIENTO,PROMOCION,COMENSALES,COSTE,OBSERVACIONES,Turno,Denominacion 2,Factura,Motivo
,,1,23935,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,18.35,,15.165289,,,,,,Licor43,,,,,3,Licor 43 1,1.0,18.35,21.0,18.35,15.165289,0.0,18.35,15.165289,,,,1,Experiencia 43,,,1234,cliente contado,,,,18.4525,,,,,
,,5,4976,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,-1.0,180.0,21.0,-180.0,-148.760331,-0.0,-180.0,-148.760331,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4976,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Premium,,,,,189,Entrada master class + visita guida exp43,4.0,45.0,21.0,180.0,148.760331,0.0,180.0,148.760331,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4976,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,880,TOALLA MAGIC TOWEL,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,0.085832,,,,,
,,5,4976,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,882,VASO AGUA AROAMTIZADA,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4976,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4976,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,206,Cata L43 Original,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4976,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,884,BOLA HELADO DE HORCHATA DE LICOR 43,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4976,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,909,Coctel bugambilla,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4976,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,2328,Coctel FAMA VOLAT,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4976,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,917,MINI MEJOR JUNTOS,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4976,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,898,KIT MASTER CLASS LICOR 43,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,3.52,,,,,
,,5,4976,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licores RTE,,,,,716,Chupito crème brûlée,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4976,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,933,PULVERIZACION ZUMO LIMON + TPT,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4976,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,996,BLOC NOTAS CON BOLIGRAFO,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,0.9438,,,,,
,,5,4976,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Cocteles clásicos con nuestro twist,,,,,704,Coctel Carajillo 43,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,23936,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,142.95,,118.140496,,,,,,Licores,,,,,21,Thunder bitch 0.7,2.0,16.35,21.0,32.7,27.024793,0.0,32.7,27.024793,,,,1,Experiencia 43,,,1234,cliente contado,,,,12.8502,,,,,
,,1,23936,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,142.95,,118.140496,,,,,,Licor43,,,,,702,Licor 43 creme brulee 0.7,2.0,19.6,21.0,39.2,32.396694,0.0,39.2,32.396694,,,,1,Experiencia 43,,,1234,cliente contado,,,,14.6652,,,,,
,,1,23936,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,142.95,,118.140496,,,,,,Nuestro Tinto,,,,,61,Cruz de alba crianza 1.5,1.0,38.0,21.0,38.0,31.404959,0.0,38.0,31.404959,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,23936,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,142.95,,118.140496,,,,,,Licor43,,,,,3,Licor 43 1,1.0,18.35,21.0,18.35,15.165289,0.0,18.35,15.165289,,,,1,Experiencia 43,,,1234,cliente contado,,,,18.4525,,,,,
,,1,23936,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,142.95,,118.140496,,,,,,Otros Merchandising,,,,,1491,Balsamo Labial L43 & Cartagena Rosa,1.0,4.9,21.0,4.9,4.049587,0.0,4.9,4.049587,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,23936,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,142.95,,118.140496,,,,,,Otros Merchandising,,,,,1492,Balsamo Labial L43 & Cartagena Dorado,1.0,4.9,21.0,4.9,4.049587,0.0,4.9,4.049587,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,23936,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,142.95,,118.140496,,,,,,Otros Merchandising,,,,,1493,Balsamo Labial L43 & Cartagena Plata,1.0,4.9,21.0,4.9,4.049587,0.0,4.9,4.049587,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,23937,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,4.0,,3.305785,,,,,,Otros Merchandising,,,,,1857,L43 bag blak&gold,1.0,4.0,21.0,4.0,3.305785,0.0,4.0,3.305785,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4977,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,-1.0,90.0,21.0,-90.0,-74.380165,-0.0,-90.0,-74.380165,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4977,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Premium,,,,,189,Entrada master class + visita guida exp43,2.0,45.0,21.0,90.0,74.380165,0.0,90.0,74.380165,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4977,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,880,TOALLA MAGIC TOWEL,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,0.085832,,,,,
,,5,4977,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,882,VASO AGUA AROAMTIZADA,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4977,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4977,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,206,Cata L43 Original,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4977,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,884,BOLA HELADO DE HORCHATA DE LICOR 43,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4977,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,909,Coctel bugambilla,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4977,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,2328,Coctel FAMA VOLAT,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4977,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,917,MINI MEJOR JUNTOS,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4977,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,898,KIT MASTER CLASS LICOR 43,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,3.52,,,,,
,,5,4977,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licores RTE,,,,,716,Chupito crème brûlée,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4977,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,933,PULVERIZACION ZUMO LIMON + TPT,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4977,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,996,BLOC NOTAS CON BOLIGRAFO,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,0.9438,,,,,
,,5,4977,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Cocteles clásicos con nuestro twist,,,,,704,Coctel Carajillo 43,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4978,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,-1.0,90.0,21.0,-90.0,-74.380165,-0.0,-90.0,-74.380165,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4978,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Premium,,,,,189,Entrada master class + visita guida exp43,2.0,45.0,21.0,90.0,74.380165,0.0,90.0,74.380165,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4978,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,880,TOALLA MAGIC TOWEL,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,0.085832,,,,,
,,5,4978,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,882,VASO AGUA AROAMTIZADA,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4978,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4978,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,206,Cata L43 Original,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4978,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,884,BOLA HELADO DE HORCHATA DE LICOR 43,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4978,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,909,Coctel bugambilla,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4978,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,2328,Coctel FAMA VOLAT,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4978,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,917,MINI MEJOR JUNTOS,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4978,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,898,KIT MASTER CLASS LICOR 43,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,3.52,,,,,
,,5,4978,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licores RTE,,,,,716,Chupito crème brûlée,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4978,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,933,PULVERIZACION ZUMO LIMON + TPT,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4978,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,996,BLOC NOTAS CON BOLIGRAFO,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,0.9438,,,,,
,,5,4978,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Cocteles clásicos con nuestro twist,,,,,704,Coctel Carajillo 43,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4979,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,-1.0,90.0,21.0,-90.0,-74.380165,-0.0,-90.0,-74.380165,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4979,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Premium,,,,,189,Entrada master class + visita guida exp43,2.0,45.0,21.0,90.0,74.380165,0.0,90.0,74.380165,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4979,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,880,TOALLA MAGIC TOWEL,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,0.085832,,,,,
,,5,4979,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,882,VASO AGUA AROAMTIZADA,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4979,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4979,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,206,Cata L43 Original,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4979,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,884,BOLA HELADO DE HORCHATA DE LICOR 43,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4979,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,909,Coctel bugambilla,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4979,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,2328,Coctel FAMA VOLAT,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4979,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,917,MINI MEJOR JUNTOS,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4979,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,898,KIT MASTER CLASS LICOR 43,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,3.52,,,,,
,,5,4979,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licores RTE,,,,,716,Chupito crème brûlée,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4979,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,933,PULVERIZACION ZUMO LIMON + TPT,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,4979,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,996,BLOC NOTAS CON BOLIGRAFO,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,0.9438,,,,,
,,5,4979,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Cocteles clásicos con nuestro twist,,,,,704,Coctel Carajillo 43,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,23938,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,45.0,,37.190083,,,,,,Entr. Premium,,,,,189,Entrada master class + visita guida exp43,1.0,45.0,21.0,45.0,37.190083,0.0,45.0,37.190083,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,23938,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,45.0,,37.190083,,,,,,Guest Supplies,,,,,880,TOALLA MAGIC TOWEL,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,0.085832,,,,,
,,1,23938,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,45.0,,37.190083,,,,,,Guest Supplies,,,,,882,VASO AGUA AROAMTIZADA,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,23938,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,45.0,,37.190083,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,23938,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,45.0,,37.190083,,,,,,Licor43,,,,,206,Cata L43 Original,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,23938,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,45.0,,37.190083,,,,,,Guest Supplies,,,,,884,BOLA HELADO DE HORCHATA DE LICOR 43,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,23938,2,Degustación Experiencia 43 Fábrica,1/8/2025 00:00,1/8/2025,,,1,,,,,3,EXPERIENCIA,,,45.0,,37.190083,,,,,,Guest Supplies,,,,,909,Coctel bugambilla,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
